field0_name,field0_ref,field1_name,field1_ref,_model,_id
name,B973,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B973
name,B974,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B974
name,B975,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B975
name,B976,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B976
name,B977,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B977
name,B978,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B978
name,B99,disease_group,health.INFECTIOUS,gnuhealth.disease_group.members,INFECTIOUS-B99
name,D590,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-D590
name,D591,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-D591
name,E063,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-E063
name,E310,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-E310
name,K754,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K754
name,O264,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-O264
name,L100,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L100
name,M359,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M359
name,D510,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-D510
name,M45,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M45
name,M350,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M350
name,M321,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M321
name,M329,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M329
name,M34,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M34
name,G35,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-G35
name,G700,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-G700
name,M33,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M33
name,M313,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M313
name,L80,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L80
name,L63,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L63
name,L10,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L10
name,K900,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K900
name,E10,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-E10
name,D693,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-D693
name,E050,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-E050
name,E271,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-E271
name,G610,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-G610
name,H20,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-H20
name,K50,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K50
name,K51,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K51
name,K73,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K73
name,K743,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-K743
name,L12,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L12
name,L400,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-L400
name,M08,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M08
name,M315,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M315
name,M316,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M316
name,M353,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M353
name,M05,disease_group,health.AUTOIMMUNE,gnuhealth.disease_group.members,AUTOIMMUNE-M05
name,F00,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F00
name,F000,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F000
name,F001,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F001
name,F002,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F002
name,F009,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F009
name,F01,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F01
name,F010,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F010
name,F011,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F011
name,F012,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F012
name,F013,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F013
name,F018,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F018
name,F019,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F019
name,F02,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F02
name,F020,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F020
name,F021,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F021
name,F022,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F022
name,F023,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F023
name,F024,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F024
name,F028,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F028
name,F03,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F03
name,F04,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F04
name,F05,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F05
name,F050,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F050
name,F051,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F051
name,F058,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F058
name,F059,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F059
name,F06,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F06
name,F060,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F060
name,F061,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F061
name,F062,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F062
name,F063,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F063
name,F064,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F064
name,F065,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F065
name,F066,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F066
name,F067,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F067
name,F068,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F068
name,F069,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F069
name,F07,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F07
name,F070,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F070
name,F071,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F071
name,F072,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F072
name,F078,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F078
name,F079,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F079
name,F09,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F09
name,F10,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F10
name,F100,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F100
name,F101,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F101
name,F102,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F102
name,F103,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F103
name,F104,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F104
name,F105,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F105
name,F106,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F106
name,F107,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F107
name,F108,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F108
name,F109,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F109
name,F11,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F11
name,F110,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F110
name,F111,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F111
name,F112,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F112
name,F113,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F113
name,F115,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F115
name,F116,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F116
name,F117,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F117
name,F118,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F118
name,F119,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F119
name,F12,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F12
name,F120,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F120
name,F121,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F121
name,F122,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F122
name,F123,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F123
name,F125,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F125
name,F126,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F126
name,F127,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F127
name,F128,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F128
name,F129,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F129
name,F13,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F13
name,F130,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F130
name,F131,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F131
name,F132,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F132
name,F133,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F133
name,F135,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F135
name,F136,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F136
name,F137,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F137
name,F138,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F138
name,F139,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F139
name,F14,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F14
name,F140,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F140
name,F141,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F141
name,F142,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F142
name,F143,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F143
name,F145,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F145
name,F146,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F146
name,F147,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F147
name,F148,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F148
name,F149,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F149
name,F15,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F15
name,F150,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F150
name,F151,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F151
name,F152,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F152
name,F153,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F153
name,F155,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F155
name,F156,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F156
name,F157,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F157
name,F158,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F158
name,F159,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F159
name,F16,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F16
name,F160,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F160
name,F161,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F161
name,F162,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F162
name,F163,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F163
name,F165,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F165
name,F166,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F166
name,F167,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F167
name,F168,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F168
name,F169,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F169
name,F17,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F17
name,F170,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F170
name,F171,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F171
name,F172,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F172
name,F173,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F173
name,F175,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F175
name,F176,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F176
name,F177,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F177
name,F178,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F178
name,F179,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F179
name,F18,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F18
name,F180,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F180
name,F181,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F181
name,F182,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F182
name,F183,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F183
name,F185,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F185
name,F186,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F186
name,F187,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F187
name,F188,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F188
name,F189,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F189
name,F19,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F19
name,F190,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F190
name,F191,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F191
name,F192,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F192
name,F193,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F193
name,F195,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F195
name,F196,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F196
name,F197,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F197
name,F198,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F198
name,F199,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F199
name,F20,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F20
name,F200,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F200
name,F201,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F201
name,F202,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F202
name,F203,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F203
name,F204,disease_group,health.PSYCHIATRIC,gnuhealth.disease_group.members,PSYCHIATRIC-F204
