"","X_id","category"
"2833","A981","INFECTIOUS"
"2834","A982","INFECTIOUS"
"2835","A983","INFECTIOUS"
"2836","A984","INFECTIOUS"
"2837","A985","INFECTIOUS"
"2838","A988","INFECTIOUS"
"2839","A99","INFECTIOUS"
"2840","B00","INFECTIOUS"
"2841","B000","INFECTIOUS"
"2842","B001","INFECTIOUS"
"2843","B002","INFECTIOUS"
"2844","B003","INFECTIOUS"
"2845","B004","INFECTIOUS"
"2846","B005","INFECTIOUS"
"2847","B007","INFECTIOUS"
"2848","B008","INFECTIOUS"
"2849","B009","INFECTIOUS"
"2850","B01","INFECTIOUS"
"2851","B010","INFECTIOUS"
"2852","B011","INFECTIOUS"
"2853","B012","INFECTIOUS"
"2854","B018","INFECTIOUS"
"2855","B019","INFECTIOUS"
"2856","B02","INFECTIOUS"
"2857","B020","INFECTIOUS"
"2858","B021","INFECTIOUS"
"2859","B022","INFECTIOUS"
"2860","B023","INFECTIOUS"
"2861","B027","INFECTIOUS"
"2862","B028","INFECTIOUS"
"2863","B029","INFECTIOUS"
"2864","B03","INFECTIOUS"
"2865","B04","INFECTIOUS"
"2866","B05","INFECTIOUS"
"2867","B050","INFECTIOUS"
"2868","B051","INFECTIOUS"
"2869","B052","INFECTIOUS"
"2870","B053","INFECTIOUS"
"2871","B054","INFECTIOUS"
"2872","B058","INFECTIOUS"
"2873","B059","INFECTIOUS"
"2874","B06","INFECTIOUS"
"2875","B060","INFECTIOUS"
"2876","B068","INFECTIOUS"
"2877","B069","INFECTIOUS"
"2878","B07","INFECTIOUS"
"2879","B08","INFECTIOUS"
"2880","B080","INFECTIOUS"
"2881","B081","INFECTIOUS"
"2882","B082","INFECTIOUS"
"2883","B083","INFECTIOUS"
"2884","B084","INFECTIOUS"
"2885","B085","INFECTIOUS"
"2886","B088","INFECTIOUS"
"2887","B09","INFECTIOUS"
"2888","B15","INFECTIOUS"
"2889","B150","INFECTIOUS"
"2890","B159","INFECTIOUS"
"2891","B16","INFECTIOUS"
"2892","B160","INFECTIOUS"
"2893","B161","INFECTIOUS"
"2894","B162","INFECTIOUS"
"2895","B169","INFECTIOUS"
"2896","B17","INFECTIOUS"
"2897","B170","INFECTIOUS"
"2898","B171","INFECTIOUS"
"2899","B172","INFECTIOUS"
"2900","B178","INFECTIOUS"
"2901","B18","INFECTIOUS"
"2902","B180","INFECTIOUS"
"2903","B181","INFECTIOUS"
"2904","B182","INFECTIOUS"
"2905","B188","INFECTIOUS"
"2906","B189","INFECTIOUS"
"2907","B19","INFECTIOUS"
"2908","B190","INFECTIOUS"
"2909","B199","INFECTIOUS"
"2910","B20","INFECTIOUS"
"2911","B200","INFECTIOUS"
"2912","B201","INFECTIOUS"
"2913","B202","INFECTIOUS"
"2914","B203","INFECTIOUS"
"2915","B204","INFECTIOUS"
"2916","B205","INFECTIOUS"
"2917","B206","INFECTIOUS"
"2918","B207","INFECTIOUS"
"2919","B208","INFECTIOUS"
"2920","B209","INFECTIOUS"
"2921","B21","INFECTIOUS"
"2922","B210","INFECTIOUS"
"2923","B211","INFECTIOUS"
"2924","B212","INFECTIOUS"
"2925","B213","INFECTIOUS"
"2926","B217","INFECTIOUS"
"2927","B218","INFECTIOUS"
"2928","B219","INFECTIOUS"
"2929","B22","INFECTIOUS"
"2930","B220","INFECTIOUS"
"2931","B221","INFECTIOUS"
"2932","B222","INFECTIOUS"
"2933","B227","INFECTIOUS"
"2934","B23","INFECTIOUS"
"2935","B230","INFECTIOUS"
"2936","B231","INFECTIOUS"
"2937","B232","INFECTIOUS"
"2938","B238","INFECTIOUS"
"2939","B24","INFECTIOUS"
"2940","B25","INFECTIOUS"
"2941","B250","INFECTIOUS"
"2942","B251","INFECTIOUS"
"2943","B252","INFECTIOUS"
"2944","B258","INFECTIOUS"
"2945","B259","INFECTIOUS"
"2946","B26","INFECTIOUS"
"2947","B260","INFECTIOUS"
"2948","B261","INFECTIOUS"
"2949","B262","INFECTIOUS"
"2950","B263","INFECTIOUS"
"2951","B268","INFECTIOUS"
"2952","B269","INFECTIOUS"
"2953","B27","INFECTIOUS"
"2954","B270","INFECTIOUS"
"2955","B271","INFECTIOUS"
"2956","B278","INFECTIOUS"
"2957","B279","INFECTIOUS"
"2958","B30","INFECTIOUS"
"2959","B300","INFECTIOUS"
"2960","B301","INFECTIOUS"
"2961","B302","INFECTIOUS"
"2962","B303","INFECTIOUS"
"2963","B308","INFECTIOUS"
"2964","B309","INFECTIOUS"
"2965","B33","INFECTIOUS"
"2966","B330","INFECTIOUS"
"2967","B331","INFECTIOUS"
"2968","B332","INFECTIOUS"
"2969","B333","INFECTIOUS"
"2970","B338","INFECTIOUS"
"2971","B34","INFECTIOUS"
"2972","B340","INFECTIOUS"
"2973","B341","INFECTIOUS"
"2974","B342","INFECTIOUS"
"2975","B343","INFECTIOUS"
"2976","B344","INFECTIOUS"
"2977","B348","INFECTIOUS"
"2978","B349","INFECTIOUS"
"2979","B35","INFECTIOUS"
"2980","B350","INFECTIOUS"
"2981","B351","INFECTIOUS"
"2982","B352","INFECTIOUS"
"2983","B353","INFECTIOUS"
"2984","B354","INFECTIOUS"
"2985","B355","INFECTIOUS"
"2986","B356","INFECTIOUS"
"2987","B358","INFECTIOUS"
"2988","B359","INFECTIOUS"
"2989","B36","INFECTIOUS"
"2990","B360","INFECTIOUS"
"2991","B361","INFECTIOUS"
"2992","B362","INFECTIOUS"
"2993","B363","INFECTIOUS"
"2994","B368","INFECTIOUS"
"2995","B369","INFECTIOUS"
"2996","B37","INFECTIOUS"
"2997","B370","INFECTIOUS"
"2998","B371","INFECTIOUS"
"2999","B372","INFECTIOUS"
"3000","B373","INFECTIOUS"
"3001","B374","INFECTIOUS"
"3002","B375","INFECTIOUS"
"3003","B376","INFECTIOUS"
"3004","B377","INFECTIOUS"
"3005","B378","INFECTIOUS"
"3006","B379","INFECTIOUS"
"3007","B38","INFECTIOUS"
"3008","B380","INFECTIOUS"
"3009","B381","INFECTIOUS"
"3010","B382","INFECTIOUS"
"3011","B383","INFECTIOUS"
"3012","B384","INFECTIOUS"
"3013","B387","INFECTIOUS"
"3014","B388","INFECTIOUS"
"3015","B389","INFECTIOUS"
"3016","B39","INFECTIOUS"
"3017","B390","INFECTIOUS"
"3018","B391","INFECTIOUS"
"3019","B392","INFECTIOUS"
"3020","B393","INFECTIOUS"
"3021","B394","INFECTIOUS"
"3022","B395","INFECTIOUS"
"3023","B399","INFECTIOUS"
"3024","B40","INFECTIOUS"
"3025","B400","INFECTIOUS"
"3026","B401","INFECTIOUS"
"3027","B402","INFECTIOUS"
"3028","B403","INFECTIOUS"
"3029","B407","INFECTIOUS"
"3030","B408","INFECTIOUS"
"3031","B409","INFECTIOUS"
"3032","B41","INFECTIOUS"
"3033","B410","INFECTIOUS"
"3034","B417","INFECTIOUS"
"3035","B418","INFECTIOUS"
"3036","B419","INFECTIOUS"
"3037","B42","INFECTIOUS"
"3038","B420","INFECTIOUS"
"3039","B421","INFECTIOUS"
"3040","B427","INFECTIOUS"
"3041","B428","INFECTIOUS"
"3042","B429","INFECTIOUS"
"3043","B43","INFECTIOUS"
"3044","B430","INFECTIOUS"
"3045","B431","INFECTIOUS"
"3046","B432","INFECTIOUS"
"3047","B438","INFECTIOUS"
"3048","B439","INFECTIOUS"
"3049","B44","INFECTIOUS"
"3050","B440","INFECTIOUS"
"3051","B441","INFECTIOUS"
"3052","B442","INFECTIOUS"
"3053","B447","INFECTIOUS"
"3054","B448","INFECTIOUS"
"3055","B449","INFECTIOUS"
"3056","B45","INFECTIOUS"
"3057","B450","INFECTIOUS"
"3058","B451","INFECTIOUS"
"3059","B452","INFECTIOUS"
"3060","B453","INFECTIOUS"
"3061","B457","INFECTIOUS"
"3062","B458","INFECTIOUS"
"3063","B459","INFECTIOUS"
"3064","B46","INFECTIOUS"
"3065","B460","INFECTIOUS"
"3066","B461","INFECTIOUS"
"3067","B462","INFECTIOUS"
"3068","B463","INFECTIOUS"
"3069","B464","INFECTIOUS"
"3070","B465","INFECTIOUS"
"3071","B468","INFECTIOUS"
"3072","B469","INFECTIOUS"
"3073","B47","INFECTIOUS"
"3074","B470","INFECTIOUS"
"3075","B471","INFECTIOUS"
"3076","B479","INFECTIOUS"
"3077","B48","INFECTIOUS"
"3078","B480","INFECTIOUS"
"3079","B481","INFECTIOUS"
"3080","B482","INFECTIOUS"
"3081","B483","INFECTIOUS"
"3082","B484","INFECTIOUS"
"3083","B487","INFECTIOUS"
"3084","B488","INFECTIOUS"
"3085","B49","INFECTIOUS"
"3086","B50","INFECTIOUS"
"3087","B500","INFECTIOUS"
"3088","B508","INFECTIOUS"
"3089","B509","INFECTIOUS"
"3090","B51","INFECTIOUS"
"3091","B510","INFECTIOUS"
"3092","B518","INFECTIOUS"
"3093","B519","INFECTIOUS"
"3094","B52","INFECTIOUS"
"3095","B520","INFECTIOUS"
"3096","B528","INFECTIOUS"
"3097","B529","INFECTIOUS"
"3098","B53","INFECTIOUS"
"3099","B530","INFECTIOUS"
"3100","B531","INFECTIOUS"
"3101","B538","INFECTIOUS"
"3102","B54","INFECTIOUS"
"3103","B55","INFECTIOUS"
"3104","B550","INFECTIOUS"
"3105","B551","INFECTIOUS"
"3106","B552","INFECTIOUS"
"3107","B559","INFECTIOUS"
"3108","B56","INFECTIOUS"
"3109","B560","INFECTIOUS"
"3110","B561","INFECTIOUS"
"3111","B569","INFECTIOUS"
"3112","B57","INFECTIOUS"
"3113","B570","INFECTIOUS"
"3114","B571","INFECTIOUS"
"3115","B572","INFECTIOUS"
"3116","B573","INFECTIOUS"
"3117","B574","INFECTIOUS"
"3118","B575","INFECTIOUS"
"3119","B58","INFECTIOUS"
"3120","B580","INFECTIOUS"
"3121","B581","INFECTIOUS"
"3122","B582","INFECTIOUS"
"3123","B583","INFECTIOUS"
"3124","B588","INFECTIOUS"
"3125","B589","INFECTIOUS"
"3126","B59","INFECTIOUS"
"3127","B60","INFECTIOUS"
"3128","B600","INFECTIOUS"
"3129","B601","INFECTIOUS"
"3130","B602","INFECTIOUS"
"3131","B608","INFECTIOUS"
"3132","B64","INFECTIOUS"
"3133","B65","INFECTIOUS"
"3134","B650","INFECTIOUS"
"3135","B651","INFECTIOUS"
"3136","B652","INFECTIOUS"
"3137","B653","INFECTIOUS"
"3138","B658","INFECTIOUS"
"3139","B659","INFECTIOUS"
"3140","B66","INFECTIOUS"
"3141","B660","INFECTIOUS"
"3142","B661","INFECTIOUS"
"3143","B662","INFECTIOUS"
"3144","B663","INFECTIOUS"
"3145","B664","INFECTIOUS"
"3146","B665","INFECTIOUS"
"3147","B668","INFECTIOUS"
"3148","B669","INFECTIOUS"
"3149","B67","INFECTIOUS"
"3150","B670","INFECTIOUS"
"3151","B671","INFECTIOUS"
"3152","B672","INFECTIOUS"
"3153","B673","INFECTIOUS"
"3154","B674","INFECTIOUS"
"3155","B675","INFECTIOUS"
"3156","B676","INFECTIOUS"
"3157","B677","INFECTIOUS"
"3158","B678","INFECTIOUS"
"3159","B679","INFECTIOUS"
"3160","B68","INFECTIOUS"
"3161","B680","INFECTIOUS"
"3162","B681","INFECTIOUS"
"3163","B689","INFECTIOUS"
"3164","B69","INFECTIOUS"
"3165","B690","INFECTIOUS"
"3166","B691","INFECTIOUS"
"3167","B698","INFECTIOUS"
"3168","B699","INFECTIOUS"
"3169","B70","INFECTIOUS"
"3170","B700","INFECTIOUS"
"3171","B701","INFECTIOUS"
"3172","B71","INFECTIOUS"
"3173","B710","INFECTIOUS"
"3174","B711","INFECTIOUS"
"3175","B718","INFECTIOUS"
"3176","B719","INFECTIOUS"
"3177","B72","INFECTIOUS"
"3178","B73","INFECTIOUS"
"3179","B74","INFECTIOUS"
"3180","B740","INFECTIOUS"
"3181","B741","INFECTIOUS"
"3182","B742","INFECTIOUS"
"3183","B743","INFECTIOUS"
"3184","B744","INFECTIOUS"
"3185","B748","INFECTIOUS"
"3186","B749","INFECTIOUS"
"3187","B75","INFECTIOUS"
"3188","B76","INFECTIOUS"
"3189","B760","INFECTIOUS"
"3190","B761","INFECTIOUS"
"3191","B768","INFECTIOUS"
"3192","B769","INFECTIOUS"
"3193","B77","INFECTIOUS"
"3194","B770","INFECTIOUS"
"3195","B778","INFECTIOUS"
"3196","B779","INFECTIOUS"
"3197","B78","INFECTIOUS"
"3198","B780","INFECTIOUS"
"3199","B781","INFECTIOUS"
"3200","B787","INFECTIOUS"
"3201","B789","INFECTIOUS"
"3202","B79","INFECTIOUS"
"3203","B80","INFECTIOUS"
"3204","B81","INFECTIOUS"
"3205","B810","INFECTIOUS"
"3206","B811","INFECTIOUS"
"3207","B812","INFECTIOUS"
"3208","B813","INFECTIOUS"
"3209","B814","INFECTIOUS"
"3210","B818","INFECTIOUS"
"3211","B82","INFECTIOUS"
"3212","B820","INFECTIOUS"
"3213","B829","INFECTIOUS"
"3214","B83","INFECTIOUS"
"3215","B830","INFECTIOUS"
"3216","B831","INFECTIOUS"
"3217","B832","INFECTIOUS"
"3218","B833","INFECTIOUS"
"3219","B834","INFECTIOUS"
"3220","B838","INFECTIOUS"
"3221","B839","INFECTIOUS"
"3222","B85","INFECTIOUS"
"3223","B850","INFECTIOUS"
"3224","B851","INFECTIOUS"
"3225","B852","INFECTIOUS"
"3226","B853","INFECTIOUS"
"3227","B854","INFECTIOUS"
"3228","B86","INFECTIOUS"
"3229","B87","INFECTIOUS"
"3230","B870","INFECTIOUS"
"3231","B871","INFECTIOUS"
"3232","B872","INFECTIOUS"
"3233","B873","INFECTIOUS"
"3234","B874","INFECTIOUS"
"3235","B878","INFECTIOUS"
"3236","B879","INFECTIOUS"
"3237","B88","INFECTIOUS"
"3238","B880","INFECTIOUS"
"3239","B881","INFECTIOUS"
"3240","B882","INFECTIOUS"
"3241","B883","INFECTIOUS"
"3242","B888","INFECTIOUS"
"3243","B889","INFECTIOUS"
"3244","B89","INFECTIOUS"
"3245","B90","INFECTIOUS"
"3246","B900","INFECTIOUS"
"3247","B901","INFECTIOUS"
"3248","B902","INFECTIOUS"
"3249","B908","INFECTIOUS"
"3250","B909","INFECTIOUS"
"3251","B91","INFECTIOUS"
"3252","B92","INFECTIOUS"
"3253","B94","INFECTIOUS"
"3254","B940","INFECTIOUS"
"3255","B941","INFECTIOUS"
"3256","B942","INFECTIOUS"
"3257","B948","INFECTIOUS"
"3258","B949","INFECTIOUS"
"3259","B95","INFECTIOUS"
"3260","B950","INFECTIOUS"
"3261","B951","INFECTIOUS"
"3262","B952","INFECTIOUS"
"3263","B953","INFECTIOUS"
"3264","B954","INFECTIOUS"
"3265","B955","INFECTIOUS"
"3266","B956","INFECTIOUS"
"3267","B957","INFECTIOUS"
"3268","B958","INFECTIOUS"
"3269","B96","INFECTIOUS"
"3270","B960","INFECTIOUS"
"3271","B961","INFECTIOUS"
"3272","B962","INFECTIOUS"
"3273","B963","INFECTIOUS"
"3274","B964","INFECTIOUS"
"3275","B965","INFECTIOUS"
"3276","B966","INFECTIOUS"
"3277","B967","INFECTIOUS"
"3278","B968","INFECTIOUS"
"3279","B97","INFECTIOUS"
"3280","B970","INFECTIOUS"
"3281","B971","INFECTIOUS"
"3282","B972","INFECTIOUS"
"3283","B973","INFECTIOUS"
"3284","B974","INFECTIOUS"
"3285","B975","INFECTIOUS"
"3286","B976","INFECTIOUS"
"3287","B977","INFECTIOUS"
"3288","B978","INFECTIOUS"
"3289","B99","INFECTIOUS"
"3290","D590","AUTOIMMUNE"
"3291","D591","AUTOIMMUNE"
"3292","E063","AUTOIMMUNE"
"3293","E310","AUTOIMMUNE"
"3294","K754","AUTOIMMUNE"
"3295","O264","AUTOIMMUNE"
"3296","L100","AUTOIMMUNE"
"3297","M359","AUTOIMMUNE"
"3298","D510","AUTOIMMUNE"
"3299","M45","AUTOIMMUNE"
"3300","M350","AUTOIMMUNE"
"3301","M321","AUTOIMMUNE"
"3302","M329","AUTOIMMUNE"
"3303","M34","AUTOIMMUNE"
"3304","G35","AUTOIMMUNE"
"3305","G700","AUTOIMMUNE"
"3306","M33","AUTOIMMUNE"
"3307","M313","AUTOIMMUNE"
"3308","L80","AUTOIMMUNE"
"3309","L63","AUTOIMMUNE"
"3310","L10","AUTOIMMUNE"
"3311","K900","AUTOIMMUNE"
"3312","E10","AUTOIMMUNE"
"3313","D693","AUTOIMMUNE"
"3314","E050","AUTOIMMUNE"
"3315","E271","AUTOIMMUNE"
"3316","G610","AUTOIMMUNE"
"3317","H20","AUTOIMMUNE"
"3318","K50","AUTOIMMUNE"
"3319","K51","AUTOIMMUNE"
"3320","K73","AUTOIMMUNE"
"3321","K743","AUTOIMMUNE"
"3322","L12","AUTOIMMUNE"
"3323","L400","AUTOIMMUNE"
"3324","M08","AUTOIMMUNE"
"3325","M315","AUTOIMMUNE"
"3326","M316","AUTOIMMUNE"
"3327","M353","AUTOIMMUNE"
"3328","M05","AUTOIMMUNE"
"3329","F00","PSYCHIATRIC"
"3330","F000","PSYCHIATRIC"
"3331","F001","PSYCHIATRIC"
"3332","F002","PSYCHIATRIC"
"3333","F009","PSYCHIATRIC"
"3334","F01","PSYCHIATRIC"
"3335","F010","PSYCHIATRIC"
"3336","F011","PSYCHIATRIC"
"3337","F012","PSYCHIATRIC"
"3338","F013","PSYCHIATRIC"
"3339","F018","PSYCHIATRIC"
"3340","F019","PSYCHIATRIC"
"3341","F02","PSYCHIATRIC"
"3342","F020","PSYCHIATRIC"
"3343","F021","PSYCHIATRIC"
"3344","F022","PSYCHIATRIC"
"3345","F023","PSYCHIATRIC"
"3346","F024","PSYCHIATRIC"
"3347","F028","PSYCHIATRIC"
"3348","F03","PSYCHIATRIC"
"3349","F04","PSYCHIATRIC"
"3350","F05","PSYCHIATRIC"
"3351","F050","PSYCHIATRIC"
"3352","F051","PSYCHIATRIC"
"3353","F058","PSYCHIATRIC"
"3354","F059","PSYCHIATRIC"
"3355","F06","PSYCHIATRIC"
"3356","F060","PSYCHIATRIC"
"3357","F061","PSYCHIATRIC"
"3358","F062","PSYCHIATRIC"
"3359","F063","PSYCHIATRIC"
"3360","F064","PSYCHIATRIC"
"3361","F065","PSYCHIATRIC"
"3362","F066","PSYCHIATRIC"
"3363","F067","PSYCHIATRIC"
"3364","F068","PSYCHIATRIC"
"3365","F069","PSYCHIATRIC"
"3366","F07","PSYCHIATRIC"
"3367","F070","PSYCHIATRIC"
"3368","F071","PSYCHIATRIC"
"3369","F072","PSYCHIATRIC"
"3370","F078","PSYCHIATRIC"
"3371","F079","PSYCHIATRIC"
"3372","F09","PSYCHIATRIC"
"3373","F10","PSYCHIATRIC"
"3374","F100","PSYCHIATRIC"
"3375","F101","PSYCHIATRIC"
"3376","F102","PSYCHIATRIC"
"3377","F103","PSYCHIATRIC"
"3378","F104","PSYCHIATRIC"
"3379","F105","PSYCHIATRIC"
"3380","F106","PSYCHIATRIC"
"3381","F107","PSYCHIATRIC"
"3382","F108","PSYCHIATRIC"
"3383","F109","PSYCHIATRIC"
"3384","F11","PSYCHIATRIC"
"3385","F110","PSYCHIATRIC"
"3386","F111","PSYCHIATRIC"
"3387","F112","PSYCHIATRIC"
"3388","F113","PSYCHIATRIC"
"3389","F115","PSYCHIATRIC"
"3390","F116","PSYCHIATRIC"
"3391","F117","PSYCHIATRIC"
"3392","F118","PSYCHIATRIC"
"3393","F119","PSYCHIATRIC"
"3394","F12","PSYCHIATRIC"
"3395","F120","PSYCHIATRIC"
"3396","F121","PSYCHIATRIC"
"3397","F122","PSYCHIATRIC"
"3398","F123","PSYCHIATRIC"
"3399","F125","PSYCHIATRIC"
"3400","F126","PSYCHIATRIC"
"3401","F127","PSYCHIATRIC"
"3402","F128","PSYCHIATRIC"
"3403","F129","PSYCHIATRIC"
"3404","F13","PSYCHIATRIC"
"3405","F130","PSYCHIATRIC"
"3406","F131","PSYCHIATRIC"
"3407","F132","PSYCHIATRIC"
"3408","F133","PSYCHIATRIC"
"3409","F135","PSYCHIATRIC"
"3410","F136","PSYCHIATRIC"
"3411","F137","PSYCHIATRIC"
"3412","F138","PSYCHIATRIC"
"3413","F139","PSYCHIATRIC"
"3414","F14","PSYCHIATRIC"
"3415","F140","PSYCHIATRIC"
"3416","F141","PSYCHIATRIC"
"3417","F142","PSYCHIATRIC"
"3418","F143","PSYCHIATRIC"
"3419","F145","PSYCHIATRIC"
"3420","F146","PSYCHIATRIC"
"3421","F147","PSYCHIATRIC"
"3422","F148","PSYCHIATRIC"
"3423","F149","PSYCHIATRIC"
"3424","F15","PSYCHIATRIC"
"3425","F150","PSYCHIATRIC"
"3426","F151","PSYCHIATRIC"
"3427","F152","PSYCHIATRIC"
"3428","F153","PSYCHIATRIC"
"3429","F155","PSYCHIATRIC"
"3430","F156","PSYCHIATRIC"
"3431","F157","PSYCHIATRIC"
"3432","F158","PSYCHIATRIC"
"3433","F159","PSYCHIATRIC"
"3434","F16","PSYCHIATRIC"
"3435","F160","PSYCHIATRIC"
"3436","F161","PSYCHIATRIC"
"3437","F162","PSYCHIATRIC"
"3438","F163","PSYCHIATRIC"
"3439","F165","PSYCHIATRIC"
"3440","F166","PSYCHIATRIC"
"3441","F167","PSYCHIATRIC"
"3442","F168","PSYCHIATRIC"
"3443","F169","PSYCHIATRIC"
"3444","F17","PSYCHIATRIC"
"3445","F170","PSYCHIATRIC"
"3446","F171","PSYCHIATRIC"
"3447","F172","PSYCHIATRIC"
"3448","F173","PSYCHIATRIC"
"3449","F175","PSYCHIATRIC"
"3450","F176","PSYCHIATRIC"
"3451","F177","PSYCHIATRIC"
"3452","F178","PSYCHIATRIC"
"3453","F179","PSYCHIATRIC"
"3454","F18","PSYCHIATRIC"
"3455","F180","PSYCHIATRIC"
"3456","F181","PSYCHIATRIC"
"3457","F182","PSYCHIATRIC"
"3458","F183","PSYCHIATRIC"
"3459","F185","PSYCHIATRIC"
"3460","F186","PSYCHIATRIC"
"3461","F187","PSYCHIATRIC"
"3462","F188","PSYCHIATRIC"
"3463","F189","PSYCHIATRIC"
"3464","F19","PSYCHIATRIC"
"3465","F190","PSYCHIATRIC"
"3466","F191","PSYCHIATRIC"
"3467","F192","PSYCHIATRIC"
"3468","F193","PSYCHIATRIC"
"3469","F195","PSYCHIATRIC"
"3470","F196","PSYCHIATRIC"
"3471","F197","PSYCHIATRIC"
"3472","F198","PSYCHIATRIC"
"3473","F199","PSYCHIATRIC"
"3474","F20","PSYCHIATRIC"
"3475","F200","PSYCHIATRIC"
"3476","F201","PSYCHIATRIC"
"3477","F202","PSYCHIATRIC"
"3478","F203","PSYCHIATRIC"
"3479","F204","PSYCHIATRIC"
"3480","F205","PSYCHIATRIC"
"3481","F206","PSYCHIATRIC"
"3482","F208","PSYCHIATRIC"
"3483","F209","PSYCHIATRIC"
"3484","F21","PSYCHIATRIC"
"3485","F22","PSYCHIATRIC"
"3486","F220","PSYCHIATRIC"
"3487","F228","PSYCHIATRIC"
"3488","F229","PSYCHIATRIC"
"3489","F23","PSYCHIATRIC"
"3490","F230","PSYCHIATRIC"
"3491","F231","PSYCHIATRIC"
"3492","F232","PSYCHIATRIC"
"3493","F233","PSYCHIATRIC"
"3494","F238","PSYCHIATRIC"
"3495","F239","PSYCHIATRIC"
"3496","F24","PSYCHIATRIC"
"3497","F25","PSYCHIATRIC"
"3498","F250","PSYCHIATRIC"
"3499","F251","PSYCHIATRIC"
"3500","F252","PSYCHIATRIC"
"3501","F258","PSYCHIATRIC"
"3502","F259","PSYCHIATRIC"
"3503","F28","PSYCHIATRIC"
"3504","F29","PSYCHIATRIC"
"3505","F30","PSYCHIATRIC"
"3506","F300","PSYCHIATRIC"
"3507","F301","PSYCHIATRIC"
"3508","F302","PSYCHIATRIC"
"3509","F308","PSYCHIATRIC"
"3510","F309","PSYCHIATRIC"
"3511","F31","PSYCHIATRIC"
"3512","F310","PSYCHIATRIC"
"3513","F311","PSYCHIATRIC"
"3514","F312","PSYCHIATRIC"
"3515","F313","PSYCHIATRIC"
"3516","F314","PSYCHIATRIC"
"3517","F315","PSYCHIATRIC"
"3518","F316","PSYCHIATRIC"
"3519","F317","PSYCHIATRIC"
"3520","F318","PSYCHIATRIC"
"3521","F319","PSYCHIATRIC"
"3522","F32","PSYCHIATRIC"
"3523","F320","PSYCHIATRIC"
"3524","F321","PSYCHIATRIC"
"3525","F322","PSYCHIATRIC"
"3526","F323","PSYCHIATRIC"
"3527","F328","PSYCHIATRIC"
"3528","F329","PSYCHIATRIC"
"3529","F33","PSYCHIATRIC"
"3530","F330","PSYCHIATRIC"
"3531","F331","PSYCHIATRIC"
"3532","F332","PSYCHIATRIC"
"3533","F333","PSYCHIATRIC"
"3534","F334","PSYCHIATRIC"
"3535","F338","PSYCHIATRIC"
"3536","F339","PSYCHIATRIC"
"3537","F34","PSYCHIATRIC"
"3538","F340","PSYCHIATRIC"
"3539","F341","PSYCHIATRIC"
"3540","F348","PSYCHIATRIC"
"3541","F349","PSYCHIATRIC"
"3542","F38","PSYCHIATRIC"
"3543","F380","PSYCHIATRIC"
"3544","F381","PSYCHIATRIC"
"3545","F388","PSYCHIATRIC"
"3546","F39","PSYCHIATRIC"
"3547","F40","PSYCHIATRIC"
"3548","F400","PSYCHIATRIC"
"3549","F401","PSYCHIATRIC"
"3550","F402","PSYCHIATRIC"
"3551","F408","PSYCHIATRIC"
"3552","F409","PSYCHIATRIC"
"3553","F41","PSYCHIATRIC"
"3554","F410","PSYCHIATRIC"
"3555","F411","PSYCHIATRIC"
"3556","F412","PSYCHIATRIC"
"3557","F413","PSYCHIATRIC"
"3558","F418","PSYCHIATRIC"
"3559","F419","PSYCHIATRIC"
"3560","F42","PSYCHIATRIC"
"3561","F420","PSYCHIATRIC"
"3562","F421","PSYCHIATRIC"
"3563","F422","PSYCHIATRIC"
"3564","F428","PSYCHIATRIC"
"3565","F429","PSYCHIATRIC"
"3566","F43","PSYCHIATRIC"
"3567","F430","PSYCHIATRIC"
"3568","F431","PSYCHIATRIC"
"3569","F432","PSYCHIATRIC"
"3570","F438","PSYCHIATRIC"
"3571","F439","PSYCHIATRIC"
"3572","F44","PSYCHIATRIC"
"3573","F440","PSYCHIATRIC"
"3574","F441","PSYCHIATRIC"
"3575","F442","PSYCHIATRIC"
"3576","F443","PSYCHIATRIC"
"3577","F444","PSYCHIATRIC"
"3578","F445","PSYCHIATRIC"
"3579","F446","PSYCHIATRIC"
"3580","F447","PSYCHIATRIC"
"3581","F448","PSYCHIATRIC"
"3582","F449","PSYCHIATRIC"
"3583","F45","PSYCHIATRIC"
"3584","F450","PSYCHIATRIC"
"3585","F451","PSYCHIATRIC"
"3586","F452","PSYCHIATRIC"
"3587","F453","PSYCHIATRIC"
"3588","F454","PSYCHIATRIC"
"3589","F458","PSYCHIATRIC"
"3590","F459","PSYCHIATRIC"
"3591","F48","PSYCHIATRIC"
"3592","F480","PSYCHIATRIC"
"3593","F481","PSYCHIATRIC"
"3594","F488","PSYCHIATRIC"
"3595","F489","PSYCHIATRIC"
"3596","F50","PSYCHIATRIC"
"3597","F500","PSYCHIATRIC"
"3598","F501","PSYCHIATRIC"
"3599","F502","PSYCHIATRIC"
"3600","F503","PSYCHIATRIC"
"3601","F504","PSYCHIATRIC"
"3602","F505","PSYCHIATRIC"
"3603","F508","PSYCHIATRIC"
"3604","F509","PSYCHIATRIC"
"3605","F51","PSYCHIATRIC"
"3606","F510","PSYCHIATRIC"
"3607","F511","PSYCHIATRIC"
"3608","F512","PSYCHIATRIC"
"3609","F513","PSYCHIATRIC"
"3610","F514","PSYCHIATRIC"
"3611","F515","PSYCHIATRIC"
"3612","F518","PSYCHIATRIC"
"3613","F519","PSYCHIATRIC"
"3614","F52","PSYCHIATRIC"
"3615","F520","PSYCHIATRIC"
"3616","F521","PSYCHIATRIC"
